VulnerabilityID,PkgName,InstalledVersion,FixedVersion,Severity,Title,Description,PrimaryURL
CVE-2025-38625,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: vfio/pds: Fix missing detach_ioas op,"In the Linux kernel, the following vulnerability has been resolved:  vfio/pds: Fix missing detach_ioas op  When CONFIG_IOMMUFD is enabled and a device is bound to the pds_vfio_pci driver, the following WARN_ON() trace is seen and probe fails:  WARNING: CPU: 0 PID: 5040 at drivers/vfio/vfio_main.c:317 __vfio_register_dev+0x130/0x140 [vfio] <...> pds_vfio_pci 0000:08:00.1: probe with driver pds_vfio_pci failed with error -22  This is because the driver's vfio_device_ops.detach_ioas isn't set.  Fix this by using the generic vfio_iommufd_physical_detach_ioas function.",https://avd.aquasec.com/nvd/cve-2025-38625
CVE-2025-38626,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: f2fs: fix to trigger foreground gc during f2fs_map_blocks() in lfs mode,"In the Linux kernel, the following vulnerability has been resolved:  f2fs: fix to trigger foreground gc during f2fs_map_blocks() in lfs mode  w/ ""mode=lfs"" mount option, generic/299 will cause system panic as below:  ------------[ cut here ]------------ kernel BUG at fs/f2fs/segment.c:2835! Call Trace:  <TASK>  f2fs_allocate_data_block+0x6f4/0xc50  f2fs_map_blocks+0x970/0x1550  f2fs_iomap_begin+0xb2/0x1e0  iomap_iter+0x1d6/0x430  __iomap_dio_rw+0x208/0x9a0  f2fs_file_write_iter+0x6b3/0xfa0  aio_write+0x15d/0x2e0  io_submit_one+0x55e/0xab0  __x64_sys_io_submit+0xa5/0x230  do_syscall_64+0x84/0x2f0  entry_SYSCALL_64_after_hwframe+0x76/0x7e RIP: 0010:new_curseg+0x70f/0x720  The root cause of we run out-of-space is: in f2fs_map_blocks(), f2fs may trigger foreground gc only if it allocates any physical block, it will be a little bit later when there is multiple threads writing data w/ aio/dio/bufio method in parallel, since we always use OPU in lfs mode, so f2fs_map_blocks() does block allocations aggressively.  In order to fix this issue, let's give a chance to trigger foreground gc in prior to block allocation in f2fs_map_blocks().",https://avd.aquasec.com/nvd/cve-2025-38626
CVE-2025-38627,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: f2fs: compress: fix UAF of f2fs_inode_info in f2fs_free_dic,"In the Linux kernel, the following vulnerability has been resolved:  f2fs: compress: fix UAF of f2fs_inode_info in f2fs_free_dic  The decompress_io_ctx may be released asynchronously after I/O completion. If this file is deleted immediately after read, and the kworker of processing post_read_wq has not been executed yet due to high workloads, It is possible that the inode(f2fs_inode_info) is evicted and freed before it is used f2fs_free_dic.      The UAF case as below:     Thread A                                      Thread B     - f2fs_decompress_end_io      - f2fs_put_dic       - queue_work         add free_dic work to post_read_wq                                                    - do_unlink                                                     - iput                                                      - evict                                                       - call_rcu     This file is deleted after read.      Thread C                                 kworker to process post_read_wq     - rcu_do_batch      - f2fs_free_inode       - kmem_cache_free      inode is freed by rcu                                              - process_scheduled_works                                               - f2fs_late_free_dic                                                - f2fs_free_dic                                                 - f2fs_release_decomp_mem                                       read (dic->inode)->i_compress_algorithm  This patch store compress_algorithm and sbi in dic to avoid inode UAF.  In addition, the previous solution is deprecated in [1] may cause system hang. [1] https://lore.kernel.org/all/c36ab955-c8db-4a8b-a9d0-f07b5f426c3f@kernel.org",https://avd.aquasec.com/nvd/cve-2025-38627
CVE-2025-38630,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: fbdev: imxfb: Check fb_add_videomode to prevent null-ptr-deref,"In the Linux kernel, the following vulnerability has been resolved:  fbdev: imxfb: Check fb_add_videomode to prevent null-ptr-deref  fb_add_videomode() can fail with -ENOMEM when its internal kmalloc() cannot allocate a struct fb_modelist.  If that happens, the modelist stays empty but the driver continues to register.  Add a check for its return value to prevent poteintial null-ptr-deref, which is similar to the commit 17186f1f90d3 (""fbdev: Fix do_register_framebuffer to prevent null-ptr-deref in fb_videomode_to_var"").",https://avd.aquasec.com/nvd/cve-2025-38630
CVE-2025-38632,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: pinmux: fix race causing mux_owner NULL with active mux_usecount,"In the Linux kernel, the following vulnerability has been resolved:  pinmux: fix race causing mux_owner NULL with active mux_usecount  commit 5a3e85c3c397 (""pinmux: Use sequential access to access desc->pinmux data"") tried to address the issue when two client of the same gpio calls pinctrl_select_state() for the same functionality, was resulting in NULL pointer issue while accessing desc->mux_owner. However, issue was not completely fixed due to the way it was handled and it can still result in the same NULL pointer.  The issue occurs due to the following interleaving:       cpu0 (process A)                   cpu1 (process B)        pin_request() {                   pin_free() {                                           mutex_lock()                                          desc->mux_usecount--; //becomes 0                                          ..                                          mutex_unlock()    mutex_lock(desc->mux)   desc->mux_usecount++; // becomes 1   desc->mux_owner = owner;   mutex_unlock(desc->mux)                                           mutex_lock(desc->mux)                                          desc->mux_owner = NULL;                                          mutex_unlock(desc->mux)  This sequence leads to a state where the pin appears to be in use (`mux_usecount == 1`) but has no owner (`mux_owner == NULL`), which can cause NULL pointer on next pin_request on the same pin.  Ensure that updates to mux_usecount and mux_owner are performed atomically under the same lock. Only clear mux_owner when mux_usecount reaches zero and no new owner has been assigned.",https://avd.aquasec.com/nvd/cve-2025-38632
CVE-2025-38634,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: power: supply: cpcap-charger: Fix null check for power_supply_get_by_name,"In the Linux kernel, the following vulnerability has been resolved:  power: supply: cpcap-charger: Fix null check for power_supply_get_by_name  In the cpcap_usb_detect() function, the power_supply_get_by_name() function may return `NULL` instead of an error pointer. To prevent potential null pointer dereferences, Added a null check.",https://avd.aquasec.com/nvd/cve-2025-38634
CVE-2025-38635,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: clk: davinci: Add NULL check in davinci_lpsc_clk_register(),"In the Linux kernel, the following vulnerability has been resolved:  clk: davinci: Add NULL check in davinci_lpsc_clk_register()  devm_kasprintf() returns NULL when memory allocation fails. Currently, davinci_lpsc_clk_register() does not check for this case, which results in a NULL pointer dereference.  Add NULL check after devm_kasprintf() to prevent this issue and ensuring no resources are left allocated.",https://avd.aquasec.com/nvd/cve-2025-38635
CVE-2025-38636,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: rv: Use strings in da monitors tracepoints,"In the Linux kernel, the following vulnerability has been resolved:  rv: Use strings in da monitors tracepoints  Using DA monitors tracepoints with KASAN enabled triggers the following warning:   BUG: KASAN: global-out-of-bounds in do_trace_event_raw_event_event_da_monitor+0xd6/0x1a0  Read of size 32 at addr ffffffffaada8980 by task ...  Call Trace:   <TASK>  [...]   do_trace_event_raw_event_event_da_monitor+0xd6/0x1a0   ? __pfx_do_trace_event_raw_event_event_da_monitor+0x10/0x10   ? trace_event_sncid+0x83/0x200   trace_event_sncid+0x163/0x200  [...]  The buggy address belongs to the variable:   automaton_snep+0x4e0/0x5e0  This is caused by the tracepoints reading 32 bytes __array instead of __string from the automata definition. Such strings are literals and reading 32 bytes ends up in out of bound memory accesses (e.g. the next automaton's data in this case). The error is harmless as, while printing the string, we stop at the null terminator, but it should still be fixed.  Use the __string facilities while defining the tracepoints to avoid reading out of bound memory.",https://avd.aquasec.com/nvd/cve-2025-38636
CVE-2025-38637,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: net_sched: skbprio: Remove overly strict queue assertions,"In the Linux kernel, the following vulnerability has been resolved:  net_sched: skbprio: Remove overly strict queue assertions  In the current implementation, skbprio enqueue/dequeue contains an assertion that fails under certain conditions when SKBPRIO is used as a child qdisc under TBF with specific parameters. The failure occurs because TBF sometimes peeks at packets in the child qdisc without actually dequeuing them when tokens are unavailable.  This peek operation creates a discrepancy between the parent and child qdisc queue length counters. When TBF later receives a high-priority packet, SKBPRIO's queue length may show a different value than what's reflected in its internal priority queue tracking, triggering the assertion.  The fix removes this overly strict assertions in SKBPRIO, they are not necessary at all.",https://avd.aquasec.com/nvd/cve-2025-38637
CVE-2025-38639,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: netfilter: xt_nfacct: don't assume acct name is null-terminated,"In the Linux kernel, the following vulnerability has been resolved:  netfilter: xt_nfacct: don't assume acct name is null-terminated  BUG: KASAN: slab-out-of-bounds in .. lib/vsprintf.c:721 Read of size 1 at addr ffff88801eac95c8 by task syz-executor183/5851 [..]  string+0x231/0x2b0 lib/vsprintf.c:721  vsnprintf+0x739/0xf00 lib/vsprintf.c:2874  [..]  nfacct_mt_checkentry+0xd2/0xe0 net/netfilter/xt_nfacct.c:41  xt_check_match+0x3d1/0xab0 net/netfilter/x_tables.c:523  nfnl_acct_find_get() handles non-null input, but the error printk relied on its presence.",https://avd.aquasec.com/nvd/cve-2025-38639
CVE-2025-38640,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: bpf: Disable migration in nf_hook_run_bpf(),"In the Linux kernel, the following vulnerability has been resolved:  bpf: Disable migration in nf_hook_run_bpf().  syzbot reported that the netfilter bpf prog can be called without migration disabled in xmit path.  Then the assertion in __bpf_prog_run() fails, triggering the splat below. [0]  Let's use bpf_prog_run_pin_on_cpu() in nf_hook_run_bpf().  [0]: BUG: assuming non migratable context at ./include/linux/filter.h:703 in_atomic(): 0, irqs_disabled(): 0, migration_disabled() 0 pid: 5829, name: sshd-session 3 locks held by sshd-session/5829:  #0: ffff88807b4e4218 (sk_lock-AF_INET){+.+.}-{0:0}, at: lock_sock include/net/sock.h:1667 [inline]  #0: ffff88807b4e4218 (sk_lock-AF_INET){+.+.}-{0:0}, at: tcp_sendmsg+0x20/0x50 net/ipv4/tcp.c:1395  #1: ffffffff8e5c4e00 (rcu_read_lock){....}-{1:3}, at: rcu_lock_acquire include/linux/rcupdate.h:331 [inline]  #1: ffffffff8e5c4e00 (rcu_read_lock){....}-{1:3}, at: rcu_read_lock include/linux/rcupdate.h:841 [inline]  #1: ffffffff8e5c4e00 (rcu_read_lock){....}-{1:3}, at: __ip_queue_xmit+0x69/0x26c0 net/ipv4/ip_output.c:470  #2: ffffffff8e5c4e00 (rcu_read_lock){....}-{1:3}, at: rcu_lock_acquire include/linux/rcupdate.h:331 [inline]  #2: ffffffff8e5c4e00 (rcu_read_lock){....}-{1:3}, at: rcu_read_lock include/linux/rcupdate.h:841 [inline]  #2: ffffffff8e5c4e00 (rcu_read_lock){....}-{1:3}, at: nf_hook+0xb2/0x680 include/linux/netfilter.h:241 CPU: 0 UID: 0 PID: 5829 Comm: sshd-session Not tainted 6.16.0-rc6-syzkaller-00002-g155a3c003e55 #0 PREEMPT(full) Hardware name: Google Google Compute Engine/Google Compute Engine, BIOS Google 05/07/2025 Call Trace:  <TASK>  __dump_stack lib/dump_stack.c:94 [inline]  dump_stack_lvl+0x16c/0x1f0 lib/dump_stack.c:120  __cant_migrate kernel/sched/core.c:8860 [inline]  __cant_migrate+0x1c7/0x250 kernel/sched/core.c:8834  __bpf_prog_run include/linux/filter.h:703 [inline]  bpf_prog_run include/linux/filter.h:725 [inline]  nf_hook_run_bpf+0x83/0x1e0 net/netfilter/nf_bpf_link.c:20  nf_hook_entry_hookfn include/linux/netfilter.h:157 [inline]  nf_hook_slow+0xbb/0x200 net/netfilter/core.c:623  nf_hook+0x370/0x680 include/linux/netfilter.h:272  NF_HOOK_COND include/linux/netfilter.h:305 [inline]  ip_output+0x1bc/0x2a0 net/ipv4/ip_output.c:433  dst_output include/net/dst.h:459 [inline]  ip_local_out net/ipv4/ip_output.c:129 [inline]  __ip_queue_xmit+0x1d7d/0x26c0 net/ipv4/ip_output.c:527  __tcp_transmit_skb+0x2686/0x3e90 net/ipv4/tcp_output.c:1479  tcp_transmit_skb net/ipv4/tcp_output.c:1497 [inline]  tcp_write_xmit+0x1274/0x84e0 net/ipv4/tcp_output.c:2838  __tcp_push_pending_frames+0xaf/0x390 net/ipv4/tcp_output.c:3021  tcp_push+0x225/0x700 net/ipv4/tcp.c:759  tcp_sendmsg_locked+0x1870/0x42b0 net/ipv4/tcp.c:1359  tcp_sendmsg+0x2e/0x50 net/ipv4/tcp.c:1396  inet_sendmsg+0xb9/0x140 net/ipv4/af_inet.c:851  sock_sendmsg_nosec net/socket.c:712 [inline]  __sock_sendmsg net/socket.c:727 [inline]  sock_write_iter+0x4aa/0x5b0 net/socket.c:1131  new_sync_write fs/read_write.c:593 [inline]  vfs_write+0x6c7/0x1150 fs/read_write.c:686  ksys_write+0x1f8/0x250 fs/read_write.c:738  do_syscall_x64 arch/x86/entry/syscall_64.c:63 [inline]  do_syscall_64+0xcd/0x4c0 arch/x86/entry/syscall_64.c:94  entry_SYSCALL_64_after_hwframe+0x77/0x7f RIP: 0033:0x7fe7d365d407 Code: 48 89 fa 4c 89 df e8 38 aa 00 00 8b 93 08 03 00 00 59 5e 48 83 f8 fc 74 1a 5b c3 0f 1f 84 00 00 00 00 00 48 8b 44 24 10 0f 05 <5b> c3 0f 1f 80 00 00 00 00 83 e2 39 83 fa 08 75 de e8 23 ff ff ff RSP:",https://avd.aquasec.com/nvd/cve-2025-38640
CVE-2025-38643,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: wifi: cfg80211: Add missing lock in cfg80211_check_and_end_cac(),"In the Linux kernel, the following vulnerability has been resolved:  wifi: cfg80211: Add missing lock in cfg80211_check_and_end_cac()  Callers of wdev_chandef() must hold the wiphy mutex.  But the worker cfg80211_propagate_cac_done_wk() never takes the lock. Which triggers the warning below with the mesh_peer_connected_dfs test from hostapd and not (yet) released mac80211 code changes:  WARNING: CPU: 0 PID: 495 at net/wireless/chan.c:1552 wdev_chandef+0x60/0x165 Modules linked in: CPU: 0 UID: 0 PID: 495 Comm: kworker/u4:2 Not tainted 6.14.0-rc5-wt-g03960e6f9d47 #33 13c287eeabfe1efea01c0bcc863723ab082e17cf Workqueue: cfg80211 cfg80211_propagate_cac_done_wk Stack:  00000000 00000001 ffffff00 6093267c  00000000 6002ec30 6d577c50 60037608  00000000 67e8d108 6063717b 00000000 Call Trace:  [<6002ec30>] ? _printk+0x0/0x98  [<6003c2b3>] show_stack+0x10e/0x11a  [<6002ec30>] ? _printk+0x0/0x98  [<60037608>] dump_stack_lvl+0x71/0xb8  [<6063717b>] ? wdev_chandef+0x60/0x165  [<6003766d>] dump_stack+0x1e/0x20  [<6005d1b7>] __warn+0x101/0x20f  [<6005d3a8>] warn_slowpath_fmt+0xe3/0x15d  [<600b0c5c>] ? mark_lock.part.0+0x0/0x4ec  [<60751191>] ? __this_cpu_preempt_check+0x0/0x16  [<600b11a2>] ? mark_held_locks+0x5a/0x6e  [<6005d2c5>] ? warn_slowpath_fmt+0x0/0x15d  [<60052e53>] ? unblock_signals+0x3a/0xe7  [<60052f2d>] ? um_set_signals+0x2d/0x43  [<60751191>] ? __this_cpu_preempt_check+0x0/0x16  [<607508b2>] ? lock_is_held_type+0x207/0x21f  [<6063717b>] wdev_chandef+0x60/0x165  [<605f89b4>] regulatory_propagate_dfs_state+0x247/0x43f  [<60052f00>] ? um_set_signals+0x0/0x43  [<605e6bfd>] cfg80211_propagate_cac_done_wk+0x3a/0x4a  [<6007e460>] process_scheduled_works+0x3bc/0x60e  [<6007d0ec>] ? move_linked_works+0x4d/0x81  [<6007d120>] ? assign_work+0x0/0xaa  [<6007f81f>] worker_thread+0x220/0x2dc  [<600786ef>] ? set_pf_worker+0x0/0x57  [<60087c96>] ? to_kthread+0x0/0x43  [<6008ab3c>] kthread+0x2d3/0x2e2  [<6007f5ff>] ? worker_thread+0x0/0x2dc  [<6006c05b>] ? calculate_sigpending+0x0/0x56  [<6003b37d>] new_thread_handler+0x4a/0x64 irq event stamp: 614611 hardirqs last  enabled at (614621): [<00000000600bc96b>] __up_console_sem+0x82/0xaf hardirqs last disabled at (614630): [<00000000600bc92c>] __up_console_sem+0x43/0xaf softirqs last  enabled at (614268): [<00000000606c55c6>] __ieee80211_wake_queue+0x933/0x985 softirqs last disabled at (614266): [<00000000606c52d6>] __ieee80211_wake_queue+0x643/0x985",https://avd.aquasec.com/nvd/cve-2025-38643
CVE-2025-38644,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: wifi: mac80211: reject TDLS operations when station is not associated,"In the Linux kernel, the following vulnerability has been resolved:  wifi: mac80211: reject TDLS operations when station is not associated  syzbot triggered a WARN in ieee80211_tdls_oper() by sending NL80211_TDLS_ENABLE_LINK immediately after NL80211_CMD_CONNECT, before association completed and without prior TDLS setup.  This left internal state like sdata->u.mgd.tdls_peer uninitialized, leading to a WARN_ON() in code paths that assumed it was valid.  Reject the operation early if not in station mode or not associated.",https://avd.aquasec.com/nvd/cve-2025-38644
CVE-2025-38645,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: net/mlx5: Check device memory pointer before usage,"In the Linux kernel, the following vulnerability has been resolved:  net/mlx5: Check device memory pointer before usage  Add a NULL check before accessing device memory to prevent a crash if dev->dm allocation in mlx5_init_once() fails.",https://avd.aquasec.com/nvd/cve-2025-38645
CVE-2025-38646,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: wifi: rtw89: avoid NULL dereference when RX problematic packet on unsupported 6 GHz band,"In the Linux kernel, the following vulnerability has been resolved:  wifi: rtw89: avoid NULL dereference when RX problematic packet on unsupported 6 GHz band  With a quite rare chance, RX report might be problematic to make SW think a packet is received on 6 GHz band even if the chip does not support 6 GHz band actually. Since SW won't initialize stuffs for unsupported bands, NULL dereference will happen then in the sequence, rtw89_vif_rx_stats_iter() -> rtw89_core_cancel_6ghz_probe_tx(). So, add a check to avoid it.  The following is a crash log for this case.   BUG: kernel NULL pointer dereference, address: 0000000000000032  #PF: supervisor read access in kernel mode  #PF: error_code(0x0000) - not-present page  PGD 0 P4D 0  Oops: 0000 [#1] PREEMPT SMP NOPTI  CPU: 1 PID: 1907 Comm: irq/131-rtw89_p Tainted: G     U             6.6.56-05896-g89f5fb0eb30b #1 (HASH:1400 4)  Hardware name: Google Telith/Telith, BIOS Google_Telith.15217.747.0 11/12/2024  RIP: 0010:rtw89_vif_rx_stats_iter+0xd2/0x310 [rtw89_core]  Code: 4c 89 7d c8 48 89 55 c0 49 8d 44 24 02 48 89 45 b8 45 31 ff eb 11  41 c6 45 3a 01 41 b7 01 4d 8b 6d 00 4d 39 f5 74 42 8b 43 10 <41> 33 45  32 0f b7 4b 14 66 41 33 4d 36 0f b7 c9 09 c1 74 d8 4d 85  RSP: 0018:ffff9f3080138ca0 EFLAGS: 00010246  RAX: 00000000b8bf5770 RBX: ffff91b5e8c639c0 RCX: 0000000000000011  RDX: ffff91b582de1be8 RSI: 0000000000000000 RDI: ffff91b5e8c639e6  RBP: ffff9f3080138d00 R08: 0000000000000000 R09: 0000000000000000  R10: ffff91b59de70000 R11: ffffffffc069be50 R12: ffff91b5e8c639e4  R13: 0000000000000000 R14: ffff91b5828020b8 R15: 0000000000000000  FS:  0000000000000000(0000) GS:ffff91b8efa40000(0000) knlGS:0000000000000000  CS:  0010 DS: 0000 ES: 0000 CR0: 0000000080050033  CR2: 0000000000000032 CR3: 00000002bf838000 CR4: 0000000000750ee0  PKRU: 55555554  Call Trace:   <IRQ>   ? __die_body+0x68/0xb0   ? page_fault_oops+0x379/0x3e0   ? exc_page_fault+0x4f/0xa0   ? asm_exc_page_fault+0x22/0x30   ? __pfx_rtw89_vif_rx_stats_iter+0x10/0x10 [rtw89_core (HASH:1400 5)]   ? rtw89_vif_rx_stats_iter+0xd2/0x310 [rtw89_core (HASH:1400 5)]   __iterate_interfaces+0x59/0x110 [mac80211 (HASH:1400 6)]   ? __pfx_rtw89_vif_rx_stats_iter+0x10/0x10 [rtw89_core (HASH:1400 5)]   ? __pfx_rtw89_vif_rx_stats_iter+0x10/0x10 [rtw89_core (HASH:1400 5)]   ieee80211_iterate_active_interfaces_atomic+0x36/0x50 [mac80211 (HASH:1400 6)]   rtw89_core_rx_to_mac80211+0xfd/0x1b0 [rtw89_core (HASH:1400 5)]   rtw89_core_rx+0x43a/0x980 [rtw89_core (HASH:1400 5)]",https://avd.aquasec.com/nvd/cve-2025-38646
CVE-2025-38648,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: spi: stm32: Check for cfg availability in stm32_spi_probe,"In the Linux kernel, the following vulnerability has been resolved:  spi: stm32: Check for cfg availability in stm32_spi_probe  The stm32_spi_probe function now includes a check to ensure that the pointer returned by of_device_get_match_data is not NULL before accessing its members. This resolves a warning where a potential NULL pointer dereference could occur when accessing cfg->has_device_mode.  Before accessing the 'has_device_mode' member, we verify that 'cfg' is not NULL. If 'cfg' is NULL, an error message is logged.  This change ensures that the driver does not attempt to access configuration data if it is not available, thus preventing a potential system crash due to a NULL pointer dereference.",https://avd.aquasec.com/nvd/cve-2025-38648
CVE-2025-38650,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: hfsplus: remove mutex_lock check in hfsplus_free_extents,"In the Linux kernel, the following vulnerability has been resolved:  hfsplus: remove mutex_lock check in hfsplus_free_extents  Syzbot reported an issue in hfsplus filesystem:  ------------[ cut here ]------------ WARNING: CPU: 0 PID: 4400 at fs/hfsplus/extents.c:346 	hfsplus_free_extents+0x700/0xad0 Call Trace: <TASK> hfsplus_file_truncate+0x768/0xbb0 fs/hfsplus/extents.c:606 hfsplus_write_begin+0xc2/0xd0 fs/hfsplus/inode.c:56 cont_expand_zero fs/buffer.c:2383 [inline] cont_write_begin+0x2cf/0x860 fs/buffer.c:2446 hfsplus_write_begin+0x86/0xd0 fs/hfsplus/inode.c:52 generic_cont_expand_simple+0x151/0x250 fs/buffer.c:2347 hfsplus_setattr+0x168/0x280 fs/hfsplus/inode.c:263 notify_change+0xe38/0x10f0 fs/attr.c:420 do_truncate+0x1fb/0x2e0 fs/open.c:65 do_sys_ftruncate+0x2eb/0x380 fs/open.c:193 do_syscall_x64 arch/x86/entry/common.c:50 [inline] do_syscall_64+0x3d/0xb0 arch/x86/entry/common.c:80 entry_SYSCALL_64_after_hwframe+0x63/0xcd  To avoid deadlock, Commit 31651c607151 (""hfsplus: avoid deadlock on file truncation"") unlock extree before hfsplus_free_extents(), and add check wheather extree is locked in hfsplus_free_extents().  However, when operations such as hfsplus_file_release, hfsplus_setattr, hfsplus_unlink, and hfsplus_get_block are executed concurrently in different files, it is very likely to trigger the WARN_ON, which will lead syzbot and xfstest to consider it as an abnormality.  The comment above this warning also describes one of the easy triggering situations, which can easily trigger and cause xfstest&syzbot to report errors.  [task A]			[task B] ->hfsplus_file_release   ->hfsplus_file_truncate     ->hfs_find_init       ->mutex_lock     ->mutex_unlock 				->hfsplus_write_begin 				  ->hfsplus_get_block 				    ->hfsplus_file_extend 				      ->hfsplus_ext_read_extent 				        ->hfs_find_init 					  ->mutex_lock     ->hfsplus_free_extents       WARN_ON(mutex_is_locked) !!!  Several threads could try to lock the shared extents tree. And warning can be triggered in one thread when another thread has locked the tree. This is the wrong behavior of the code and we need to remove the warning.",https://avd.aquasec.com/nvd/cve-2025-38650
CVE-2025-38652,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: f2fs: fix to avoid out-of-boundary access in devs.path,"In the Linux kernel, the following vulnerability has been resolved:  f2fs: fix to avoid out-of-boundary access in devs.path  - touch /mnt/f2fs/012345678901234567890123456789012345678901234567890123 - truncate -s $((1024*1024*1024)) \   /mnt/f2fs/012345678901234567890123456789012345678901234567890123 - touch /mnt/f2fs/file - truncate -s $((1024*1024*1024)) /mnt/f2fs/file - mkfs.f2fs /mnt/f2fs/012345678901234567890123456789012345678901234567890123 \   -c /mnt/f2fs/file - mount /mnt/f2fs/012345678901234567890123456789012345678901234567890123 \   /mnt/f2fs/loop  [16937.192225] F2FS-fs (loop0): Mount Device [ 0]: /mnt/f2fs/012345678901234567890123456789012345678901234567890123\xff\x01,      511,        0 -    3ffff [16937.192268] F2FS-fs (loop0): Failed to find devices  If device path length equals to MAX_PATH_LEN, sbi->devs.path[] may not end up w/ null character due to path array is fully filled, So accidently, fields locate after path[] may be treated as part of device path, result in parsing wrong device path.  struct f2fs_dev_info { ... 	char path[MAX_PATH_LEN]; ... };  Let's add one byte space for sbi->devs.path[] to store null character of device path string.",https://avd.aquasec.com/nvd/cve-2025-38652
CVE-2025-38653,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: proc: use the same treatment to check proc_lseek as ones for proc_read_iter et.al,"In the Linux kernel, the following vulnerability has been resolved:  proc: use the same treatment to check proc_lseek as ones for proc_read_iter et.al  Check pde->proc_ops->proc_lseek directly may cause UAF in rmmod scenario.  It's a gap in proc_reg_open() after commit 654b33ada4ab(""proc: fix UAF in proc_get_inode()"").  Followed by AI Viro's suggestion, fix it in same manner.",https://avd.aquasec.com/nvd/cve-2025-38653
CVE-2025-38659,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: gfs2: No more self recovery,"In the Linux kernel, the following vulnerability has been resolved:  gfs2: No more self recovery  When a node withdraws and it turns out that it is the only node that has the filesystem mounted, gfs2 currently tries to replay the local journal to bring the filesystem back into a consistent state.  Not only is that a very bad idea, it has also never worked because gfs2_recover_func() will refuse to do anything during a withdraw.  However, before even getting to this point, gfs2_recover_func() dereferences sdp->sd_jdesc->jd_inode.  This was a use-after-free before commit 04133b607a78 (""gfs2: Prevent double iput for journal on error"") and is a NULL pointer dereference since then.  Simply get rid of self recovery to fix that.",https://avd.aquasec.com/nvd/cve-2025-38659
CVE-2025-38660,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: [ceph] parse_longname(): strrchr() expects NUL-terminated string,"In the Linux kernel, the following vulnerability has been resolved:  [ceph] parse_longname(): strrchr() expects NUL-terminated string  ... and parse_longname() is not guaranteed that.  That's the reason why it uses kmemdup_nul() to build the argument for kstrtou64(); the problem is, kstrtou64() is not the only thing that need it.  Just get a NUL-terminated copy of the entire thing and be done with that...",https://avd.aquasec.com/nvd/cve-2025-38660
CVE-2025-38663,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: nilfs2: reject invalid file types when reading inodes,"In the Linux kernel, the following vulnerability has been resolved:  nilfs2: reject invalid file types when reading inodes  To prevent inodes with invalid file types from tripping through the vfs and causing malfunctions or assertion failures, add a missing sanity check when reading an inode from a block device.  If the file type is not valid, treat it as a filesystem error.",https://avd.aquasec.com/nvd/cve-2025-38663
CVE-2025-38664,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: ice: Fix a null pointer dereference in ice_copy_and_init_pkg(),"In the Linux kernel, the following vulnerability has been resolved:  ice: Fix a null pointer dereference in ice_copy_and_init_pkg()  Add check for the return value of devm_kmemdup() to prevent potential null pointer dereference.",https://avd.aquasec.com/nvd/cve-2025-38664
CVE-2025-38665,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: can: netlink: can_changelink(): fix NULL pointer deref of struct can_priv::do_set_mode,"In the Linux kernel, the following vulnerability has been resolved:  can: netlink: can_changelink(): fix NULL pointer deref of struct can_priv::do_set_mode  Andrei Lalaev reported a NULL pointer deref when a CAN device is restarted from Bus Off and the driver does not implement the struct can_priv::do_set_mode callback.  There are 2 code path that call struct can_priv::do_set_mode: - directly by a manual restart from the user space, via   can_changelink() - delayed automatic restart after bus off (deactivated by default)  To prevent the NULL pointer deference, refuse a manual restart or configure the automatic restart delay in can_changelink() and report the error via extack to user space.  As an additional safety measure let can_restart() return an error if can_priv::do_set_mode is not set instead of dereferencing it unchecked.",https://avd.aquasec.com/nvd/cve-2025-38665
